city,country,temp_max,temp_min
Gabarnac,FR,11.39,4.79
city,country,temp_max,temp_min
Gabarnac,FR,11.2,4.6
city,country,temp_max,temp_min
Besse,FR,9.31,2.44
city,country,temp_max,temp_min
Besse,FR,9.45,2.58
city,country,temp_max,temp_min
Saint-Laure,FR,1.07,-1.9
city,country,temp_max,temp_min
Saint-Laure,FR,1.09,-1.88
city,country,temp_max,temp_min
Sainte-Nathalène,FR,10.55,5.86
city,country,temp_max,temp_min
Sainte-Nathalène,FR,10.06,5.37
city,country,temp_max,temp_min
Gennetines,FR,1.29,-0.05
city,country,temp_max,temp_min
Le Boulay,FR,5.93,4.81
city,country,temp_max,temp_min
Le Manoir,FR,7.32,6.44
city,country,temp_max,temp_min
Le Manoir,FR,7.32,6.44
city,country,temp_max,temp_min
Landigou,FR,5.97,5.97
city,country,temp_max,temp_min
Landigou,FR,5.83,5.83
city,country,temp_max,temp_min
Badefols-sur-Dordogne,FR,11.39,6.28
city,country,temp_max,temp_min
Badefols-sur-Dordogne,FR,11.28,6.17
city,country,temp_max,temp_min
Fey,FR,-1.45,-2.98
city,country,temp_max,temp_min
Seuillet,FR,1.07,-1.63
city,country,temp_max,temp_min
Seuillet,FR,1.03,-1.68
city,country,temp_max,temp_min
Mazeyrolles,FR,10.21,5.1
city,country,temp_max,temp_min
Mazeyrolles,FR,10.23,5.12
city,country,temp_max,temp_min
Bellevue-la-Montagne,FR,-2.79,-2.79
city,country,temp_max,temp_min
Bellevue-la-Montagne,FR,-2.71,-2.71
city,country,temp_max,temp_min
Charbonnières-les-Vieilles,FR,-0.9,-3.87
city,country,temp_max,temp_min
Charbonnières-les-Vieilles,FR,-0.99,-3.96
city,country,temp_max,temp_min
Bazoches-au-Houlme,FR,6.16,5.64
city,country,temp_max,temp_min
Bazoches-au-Houlme,FR,6.06,5.53
city,country,temp_max,temp_min
Notre-Dame-du-Rocher,FR,6.57,6.57
city,country,temp_max,temp_min
Notre-Dame-du-Rocher,FR,6.5,6.5
city,country,temp_max,temp_min
Hautesvignes,FR,11.19,7.72
city,country,temp_max,temp_min
Hautesvignes,FR,11,7.53
city,country,temp_max,temp_min
Tauves,FR,-5.7,-5.7
city,country,temp_max,temp_min
Tauves,FR,-5.34,-5.34
city,country,temp_max,temp_min
Caupenne,FR,13.82,9.11
city,country,temp_max,temp_min
Caupenne,FR,13.84,9.13
city,country,temp_max,temp_min
Le Tuzan,FR,12.06,6.29
city,country,temp_max,temp_min
Le Tuzan,FR,12.03,4.6
city,country,temp_max,temp_min
Mouscardès,FR,13.57,8.86
city,country,temp_max,temp_min
Mouscardès,FR,13.49,8.78
city,country,temp_max,temp_min
Saint-Hostien,FR,-2.36,-2.36
city,country,temp_max,temp_min
Saint-Hostien,FR,-1.69,-1.69
city,country,temp_max,temp_min
Lesgor,FR,13.94,9.23
city,country,temp_max,temp_min
Lesgor,FR,13.9,9.19
city,country,temp_max,temp_min
Périers-sur-le-Dan,FR,7.12,6.25
city,country,temp_max,temp_min
Périers-sur-le-Dan,FR,7.25,6.38
city,country,temp_max,temp_min
Angoumé,FR,13.93,9.23
city,country,temp_max,temp_min
Angoumé,FR,13.93,9.23
city,country,temp_max,temp_min
Ronfeugerai,FR,6.17,6.17
city,country,temp_max,temp_min
Ronfeugerai,FR,6.13,6.13
city,country,temp_max,temp_min
Gerderest,FR,12.58,7.79
city,country,temp_max,temp_min
Gerderest,FR,12.58,7.79
city,country,temp_max,temp_min
Momy,FR,12.53,7.75
city,country,temp_max,temp_min
Momy,FR,12.53,7.75
city,country,temp_max,temp_min
Uhart-Cize,FR,13.13,8.44
city,country,temp_max,temp_min
Uhart-Cize,FR,13.05,8.36
city,country,temp_max,temp_min
Beaumont-en-Auge,FR,7.27,5.71
city,country,temp_max,temp_min
Beaumont-en-Auge,FR,7.01,5.45
city,country,temp_max,temp_min
La Ferté-Alais,FR,6.17,4.27
city,country,temp_max,temp_min
La Ferté-Alais,FR,6.17,4.27
city,country,temp_max,temp_min
Géronce,FR,13.16,9.4
city,country,temp_max,temp_min
Géronce,FR,13.16,9.4
city,country,temp_max,temp_min
Dangy,FR,7.34,6.93
city,country,temp_max,temp_min
Dangy,FR,7.2,6.79
city,country,temp_max,temp_min
Saint-Nicolas-des-Biefs,FR,-3.02,-5.72
city,country,temp_max,temp_min
Saint-Nicolas-des-Biefs,FR,-2.96,-5.66
city,country,temp_max,temp_min
Flaminge,FR,-1.85,-3.82
city,country,temp_max,temp_min
Les Monts d'Aunay,FR,6.64,6.11
city,country,temp_max,temp_min
Aunay-sur-Odon,FR,6.68,6.16
city,country,temp_max,temp_min
Audrieu,FR,6.84,5.97
city,country,temp_max,temp_min
Audrieu,FR,6.97,6.1
city,country,temp_max,temp_min
Gouvix,FR,6.79,5.91
city,country,temp_max,temp_min
Gouvix,FR,6.86,5.98
city,country,temp_max,temp_min
Scrignac,FR,6.05,4.14
city,country,temp_max,temp_min
Scrignac,FR,6.05,4.14
city,country,temp_max,temp_min
Tercis-les-Bains,FR,14.08,9.38
city,country,temp_max,temp_min
Tercis-les-Bains,FR,13.99,9.28
city,country,temp_max,temp_min
Saint-Genès-du-Retz,FR,0.82,-2.15
city,country,temp_max,temp_min
Saint-Genès-du-Retz,FR,0.8,-2.17
city,country,temp_max,temp_min
Malaussanne,FR,13.56,8.77
city,country,temp_max,temp_min
Malaussanne,FR,13.39,8.6
city,country,temp_max,temp_min
Coublucq,FR,13.12,8.34
city,country,temp_max,temp_min
Coublucq,FR,13.12,8.34
city,country,temp_max,temp_min
Saint-Cricq-Chalosse,FR,13.23,8.69
city,country,temp_max,temp_min
Saint-Cricq-Chalosse,FR,13.26,8.73
city,country,temp_max,temp_min
Anneville-en-Saire,FR,9.45,7.84
city,country,temp_max,temp_min
Anneville-en-Saire,FR,9.42,7.82
city,country,temp_max,temp_min
Cricqueville-en-Bessin,FR,7.86,7.44
city,country,temp_max,temp_min
Cricqueville-en-Bessin,FR,7.84,7.42
city,country,temp_max,temp_min
Rancoudray,FR,5.7,4.88
city,country,temp_max,temp_min
Saint-Jean-en-Val,FR,-3.2,-3.2
city,country,temp_max,temp_min
Saint-Jean-en-Val,FR,-2.75,-2.75
city,country,temp_max,temp_min
Nompatelize,FR,1.9,-0.28
city,country,temp_max,temp_min
Nompatelize,FR,1.93,-0.25
city,country,temp_max,temp_min
Saint-Vincent-sur-l'Isle,FR,10.44,5.75
city,country,temp_max,temp_min
Saint-Vincent-sur-l'Isle,FR,10.63,5.94
city,country,temp_max,temp_min
Tournemire,FR,8.69,1.82
city,country,temp_max,temp_min
Tournemire,FR,8.69,1.82
city,country,temp_max,temp_min
Vaudeloges,FR,6.79,5.91
city,country,temp_max,temp_min
Vaudeloges,FR,6.71,5.84
city,country,temp_max,temp_min
Saint-Jean-des-Essartiers,FR,6.64,6.64
city,country,temp_max,temp_min
Saint-Jean-des-Essartiers,FR,6.64,6.64
city,country,temp_max,temp_min
Les Ternes,FR,0.66,-0.67
city,country,temp_max,temp_min
Condat-en-Combraille,FR,-1.29,-4.26
city,country,temp_max,temp_min
Condat-en-Combraille,FR,-1.29,-4.26
city,country,temp_max,temp_min
Saint-Avit-Sénieur,FR,10.92,5.8
city,country,temp_max,temp_min
Saint-Avit-Sénieur,FR,10.71,5.6
city,country,temp_max,temp_min
Cahagnolles,FR,6.79,6.79
city,country,temp_max,temp_min
Cahagnolles,FR,6.78,6.78
city,country,temp_max,temp_min
Saint-Pair-sur-Mer,FR,7.62,6.48
city,country,temp_max,temp_min
Saint-Pair-sur-Mer,FR,7.58,6.44
city,country,temp_max,temp_min
Auradou,FR,11.13,7.66
city,country,temp_max,temp_min
Auradou,FR,11.13,7.66
city,country,temp_max,temp_min
Veyrignac,FR,10.38,5.69
city,country,temp_max,temp_min
Veyrignac,FR,10.38,5.69
city,country,temp_max,temp_min
Hautefage-la-Tour,FR,10.44,6.97
city,country,temp_max,temp_min
Hautefage-la-Tour,FR,10.36,6.89
city,country,temp_max,temp_min
Pervenchères,FR,3.96,3.96
city,country,temp_max,temp_min
Pervenchères,FR,3.95,3.95
city,country,temp_max,temp_min
Paussac-et-Saint-Vivien,FR,10.39,0.86
city,country,temp_max,temp_min
Paussac,FR,10.39,0.86
city,country,temp_max,temp_min
Bizou,FR,5.32,4.62
city,country,temp_max,temp_min
Bizou,FR,5.29,4.59
city,country,temp_max,temp_min
Chenaud,FR,11.06,1.54
city,country,temp_max,temp_min
Chenaud,FR,11.06,1.54
city,country,temp_max,temp_min
Borrèze,FR,9.99,5.31
city,country,temp_max,temp_min
Borrèze,FR,9.99,5.31
city,country,temp_max,temp_min
Haut-de-Bosdarros,FR,12.23,7.15
city,country,temp_max,temp_min
Haut-de-Bosdarros,FR,12.62,7.54
city,country,temp_max,temp_min
Sansac-de-Marmiesse,FR,10.34,3.47
city,country,temp_max,temp_min
Sansac-de-Marmiesse,FR,10.29,3.42
city,country,temp_max,temp_min
Gaillères,FR,12.03,7.73
city,country,temp_max,temp_min
Gaillères,FR,11.97,7.67
city,country,temp_max,temp_min
Saint-Philippe-d'Aiguille,FR,11.06,5.95
city,country,temp_max,temp_min
Saint-Philippe-d'Aiguille,FR,11.06,5.95
city,country,temp_max,temp_min
Coulonges-sur-Sarthe,FR,3.68,3.68
city,country,temp_max,temp_min
Coulonges-sur-Sarthe,FR,3.69,3.69
city,country,temp_max,temp_min
Saint-Bômer-les-Forges,FR,5.97,5.15
city,country,temp_max,temp_min
Saint-Bômer-les-Forges,FR,5.97,5.15
city,country,temp_max,temp_min
Noalhat,FR,0.29,-1.71
city,country,temp_max,temp_min
Noalhat,FR,0.65,-1.81
city,country,temp_max,temp_min
Beylongue,FR,13.46,8.93
city,country,temp_max,temp_min
Beylongue,FR,13.47,8.93
city,country,temp_max,temp_min
Caudecoste,FR,11.29,7.82
city,country,temp_max,temp_min
Caudecoste,FR,11.29,7.82
city,country,temp_max,temp_min
Saint-Sever-de-Rustan,FR,13.15,8.36
city,country,temp_max,temp_min
Saint-Sever-de-Rustan,FR,13.17,8.38
city,country,temp_max,temp_min
Saint-Abit,FR,12.65,7.57
city,country,temp_max,temp_min
Saint-Abit,FR,12.65,7.57
city,country,temp_max,temp_min
Arganchy,FR,7.61,6.32
city,country,temp_max,temp_min
Arganchy,FR,7.6,6.31
city,country,temp_max,temp_min
Saint-Patrice-de-Claids,FR,7.68,7.33
city,country,temp_max,temp_min
Saint-Patrice-de-Claids,FR,7.7,7.35
city,country,temp_max,temp_min
Liposthey,FR,12.16,8.81
city,country,temp_max,temp_min
Liposthey,FR,12.15,8.81
city,country,temp_max,temp_min
Aast,FR,11.86,7.08
city,country,temp_max,temp_min
Aast,FR,11.86,7.08
city,country,temp_max,temp_min
Sauvagnat-Sainte-Marthe,FR,-3.2,-3.2
city,country,temp_max,temp_min
Sauvagnat-Sainte-Marthe,FR,-2.77,-2.77
city,country,temp_max,temp_min
Saligny-sur-Roudon,FR,1.16,0.45
city,country,temp_max,temp_min
Saligny-sur-Roudon,FR,1.16,0.45
city,country,temp_max,temp_min
Monétay-sur-Allier,FR,1.19,-1.78
city,country,temp_max,temp_min
Monétay-sur-Allier,FR,1.22,-1.75
city,country,temp_max,temp_min
Cliousclat,FR,4.4,0.61
city,country,temp_max,temp_min
Cliousclat,FR,4.4,0.61
city,country,temp_max,temp_min
Laroque-Timbaut,FR,10.4,6.93
city,country,temp_max,temp_min
Laroque-Timbaut,FR,10.42,6.95
city,country,temp_max,temp_min
Surville,FR,9.39,7.43
city,country,temp_max,temp_min
Surville,FR,9.39,7.43
city,country,temp_max,temp_min
Montauban-sur-l'Ouvèze,FR,0.26,-1.37
city,country,temp_max,temp_min
Montauban-sur-l'Ouvèze,FR,0.11,-1.51
city,country,temp_max,temp_min
Saint-Sardos,FR,11.33,7.86
city,country,temp_max,temp_min
Saint-Sardos,FR,11.18,7.71
city,country,temp_max,temp_min
Saint-Antoine-d'Auberoche,FR,9.88,5.19
city,country,temp_max,temp_min
Saint-Antoine-d'Auberoche,FR,10.05,5.36
city,country,temp_max,temp_min
Arrondissement de Strasbourg-Campagne,FR,2.75,-0.61
city,country,temp_max,temp_min
Alteckendorf,FR,5.07,-0.6
city,country,temp_max,temp_min
Alteckendorf,FR,5.07,-0.6
city,country,temp_max,temp_min
Celles-sur-Durolle,FR,-0.93,-4.39
city,country,temp_max,temp_min
Celles-sur-Durolle,FR,-0.77,-4.23
city,country,temp_max,temp_min
Saint-Valery-sur-Somme,FR,6.78,5.1
city,country,temp_max,temp_min
Saint-Valery-sur-Somme,FR,6.78,5.1
city,country,temp_max,temp_min
Luxey,FR,11.99,7.69
city,country,temp_max,temp_min
Luxey,FR,11.99,7.69
city,country,temp_max,temp_min
La Ferrière,FR,11.52,6.41
city,country,temp_max,temp_min
Balizac,FR,10.08,4.84
city,country,temp_max,temp_min
Balizac,FR,10.1,4.86
city,country,temp_max,temp_min
Verteuil-d'Agenais,FR,11.35,7.88
city,country,temp_max,temp_min
Verteuil-d'Agenais,FR,11.35,7.88
city,country,temp_max,temp_min
Plogoff,FR,8.17,5.32
city,country,temp_max,temp_min
Plogoff,FR,8.17,5.32
city,country,temp_max,temp_min
Barzun,FR,12.24,12.04
city,country,temp_max,temp_min
Barzun,FR,12.24,12.04
city,country,temp_max,temp_min
Savignac-Lédrier,FR,7.9,4.95
city,country,temp_max,temp_min
Savignac-Lédrier,FR,7.76,4.81
city,country,temp_max,temp_min
Champsecret,FR,6.08,5.27
city,country,temp_max,temp_min
Champsecret,FR,6.08,5.27
city,country,temp_max,temp_min
Les Bouriaux,FR,10.44,0.92
city,country,temp_max,temp_min
Narcastet,FR,12.99,10.61
city,country,temp_max,temp_min
Narcastet,FR,12.99,10.61
city,country,temp_max,temp_min
Lucq-de-Béarn,FR,13.17,8.57
city,country,temp_max,temp_min
Lucq-de-Béarn,FR,12.8,8.21
city,country,temp_max,temp_min
Angaïs,FR,12.9,12.69
city,country,temp_max,temp_min
Angaïs,FR,12.9,12.69
city,country,temp_max,temp_min
Saint-Hilaire-de-la-Noaille,FR,11.35,6.42
city,country,temp_max,temp_min
Saint-Hilaire-de-la-Noaille,FR,11.34,6.41
city,country,temp_max,temp_min
Beauronne,FR,11.21,6.1
city,country,temp_max,temp_min
Beauronne,FR,11.29,6.17
city,country,temp_max,temp_min
Teyjat,FR,8.36,0.58
city,country,temp_max,temp_min
Teyjat,FR,8.45,0.66
city,country,temp_max,temp_min
Varaignes,FR,8.65,0.87
city,country,temp_max,temp_min
Varaignes,FR,8.55,0.77
city,country,temp_max,temp_min
Mourmelon-le-Petit,FR,4.9,3.18
city,country,temp_max,temp_min
Mourmelon-le-Petit,FR,4.92,3.21
city,country,temp_max,temp_min
Montaigut,FR,-0.95,-3.92
city,country,temp_max,temp_min
Josse,FR,13.94,9.4
city,country,temp_max,temp_min
Josse,FR,13.95,9.42
city,country,temp_max,temp_min
Saint-Pierre-de-Clairac,FR,11.32,7.86
city,country,temp_max,temp_min
Saint-Pierre-de-Clairac,FR,11.3,7.83
city,country,temp_max,temp_min
Pertheville-Ners,FR,6.84,6.32
city,country,temp_max,temp_min
Pertheville-Ners,FR,6.8,6.27
city,country,temp_max,temp_min
Arrondissement de Barcelonnette,FR,0.45,0.45
city,country,temp_max,temp_min
Jausiers,FR,5.15,4.44
city,country,temp_max,temp_min
Jausiers,FR,5.12,4.41
city,country,temp_max,temp_min
Longvillers,FR,6.69,6.16
city,country,temp_max,temp_min
Longvillers,FR,6.69,6.16
city,country,temp_max,temp_min
Cossesseville,FR,6.33,5.81
city,country,temp_max,temp_min
Cossesseville,FR,6.68,6.15
city,country,temp_max,temp_min
Ségrie-Fontaine,FR,6.44,6.44
city,country,temp_max,temp_min
Ségrie-Fontaine,FR,6.44,6.44
city,country,temp_max,temp_min
Lastelle,FR,7.59,7.24
city,country,temp_max,temp_min
La Meauffe,FR,7.71,7.3
city,country,temp_max,temp_min
La Meauffe,FR,7.79,7.38
city,country,temp_max,temp_min
Bourg-du-Bost,FR,10.8,1.27
city,country,temp_max,temp_min
Bourg-du-Bost,FR,10.8,1.27
city,country,temp_max,temp_min
Clermont-de-Beauregard,FR,11.09,5.98
city,country,temp_max,temp_min
Clermont-de-Beauregard,FR,11.13,6.02
city,country,temp_max,temp_min
Mourens,FR,11.28,6.35
city,country,temp_max,temp_min
Mourens,FR,11.12,6.18
city,country,temp_max,temp_min
Tronget,FR,0.18,-1.16
city,country,temp_max,temp_min
Tronget,FR,0.07,-1.27
city,country,temp_max,temp_min
Chareil-Cintrat,FR,1.22,-1.75
city,country,temp_max,temp_min
Chareil-Cintrat,FR,1.3,-1.67
city,country,temp_max,temp_min
Uzan,FR,13.69,9.1
city,country,temp_max,temp_min
Uzan,FR,13.69,9.1
city,country,temp_max,temp_min
Os-Marsillon,FR,13.71,8.81
city,country,temp_max,temp_min
Os-Marsillon,FR,13.71,8.81
city,country,temp_max,temp_min
Menditte,FR,13.06,9.5
city,country,temp_max,temp_min
Menditte,FR,13.03,9.47
city,country,temp_max,temp_min
Le Pinet,FR,-2.67,-2.67
city,country,temp_max,temp_min
Marcols-les-Eaux,FR,0.69,-3.1
city,country,temp_max,temp_min
Marcols-les-Eaux,FR,0.69,-3.1
city,country,temp_max,temp_min
La Cambe,FR,7.69,7.27
city,country,temp_max,temp_min
La Cambe,FR,7.71,7.3
city,country,temp_max,temp_min
Canchy,FR,7.8,7.39
city,country,temp_max,temp_min
Canchy,FR,7.86,7.44
city,country,temp_max,temp_min
Douzillac,FR,11.28,6.17
city,country,temp_max,temp_min
Douzillac,FR,11.28,6.17
city,country,temp_max,temp_min
Pomerol,FR,11.1,6.59
city,country,temp_max,temp_min
Pomerol,FR,11.1,6.59
city,country,temp_max,temp_min
Tellières-le-Plessis,FR,5.58,5.1
city,country,temp_max,temp_min
Tellières-le-Plessis,FR,5.73,5.73
city,country,temp_max,temp_min
Montagnac-sur-Auvignon,FR,10.71,7.24
city,country,temp_max,temp_min
Montagnac-sur-Auvignon,FR,10.62,7.15
city,country,temp_max,temp_min
Lacommande,FR,13.43,9.42
city,country,temp_max,temp_min
Lacommande,FR,13.43,9.42
city,country,temp_max,temp_min
Jouy-Mauvoisin,FR,6.18,4.28
city,country,temp_max,temp_min
Jouy-Mauvoisin,FR,5.94,4.03
city,country,temp_max,temp_min
Saulzet-le-Chaud,FR,-1.13,-4.1
city,country,temp_max,temp_min
Montregard,FR,-2.83,-4.35
city,country,temp_max,temp_min
Montregard,FR,-2.9,-4.43
city,country,temp_max,temp_min
Saint-Capraise-de-Lalinde,FR,11.06,5.95
city,country,temp_max,temp_min
Saint-Capraise-de-Lalinde,FR,11.42,6.31
city,country,temp_max,temp_min
Tourriers,FR,6.53,1.02
city,country,temp_max,temp_min
Tourriers,FR,6.6,1.09
city,country,temp_max,temp_min
Sadroc,FR,5.19,5.19
city,country,temp_max,temp_min
Sadroc,FR,5.19,5.19
city,country,temp_max,temp_min
Maltot,FR,7.14,6.27
city,country,temp_max,temp_min
Maltot,FR,7.08,6.21
city,country,temp_max,temp_min
Morteaux-Coulibœuf,FR,7.14,6.26
city,country,temp_max,temp_min
Morteaux-Coulibœuf,FR,7.14,6.26
city,country,temp_max,temp_min
Beaune-d'Allier,FR,-0.1,-3.06
city,country,temp_max,temp_min
Beaune-d'Allier,FR,-0.01,-2.98
city,country,temp_max,temp_min
Castelnau-Chalosse,FR,13.77,9.06
city,country,temp_max,temp_min
Castelnau-Chalosse,FR,13.79,9.08
city,country,temp_max,temp_min
Saint-Lothain,FR,2.29,-0.66
city,country,temp_max,temp_min
Saint-Lothain,FR,2.49,-0.46
city,country,temp_max,temp_min
Argagnon,FR,13.91,9.01
city,country,temp_max,temp_min
Argagnon,FR,13.91,9.01
city,country,temp_max,temp_min
Sainte-Colombe,FR,11.16,6.05
city,country,temp_max,temp_min
Sainte-Colombe,FR,11.43,6.32
city,country,temp_max,temp_min
Castetpugon,FR,13.19,8.4
city,country,temp_max,temp_min
Castetpugon,FR,13.02,8.23
city,country,temp_max,temp_min
Ayguemorte-les-Graves,FR,9.24,5.08
city,country,temp_max,temp_min
Ayguemorte-les-Graves,FR,9.24,5.08
city,country,temp_max,temp_min
Cazideroque,FR,10.48,9.12
city,country,temp_max,temp_min
Cazideroque,FR,10.89,9.53
city,country,temp_max,temp_min
Sarceaux,FR,6.39,6.39
city,country,temp_max,temp_min
Sarceaux,FR,6.43,6.43
city,country,temp_max,temp_min
Tournebu,FR,6.3,5.77
city,country,temp_max,temp_min
Tournebu,FR,6.43,5.9
city,country,temp_max,temp_min
Vouilly,FR,7.62,7.21
city,country,temp_max,temp_min
Vouilly,FR,7.69,7.28
city,country,temp_max,temp_min
Saon,FR,7.76,7.34
city,country,temp_max,temp_min
Saon,FR,7.79,7.38
city,country,temp_max,temp_min
Saint-Priest-Bramefant,FR,0.49,-1.97
city,country,temp_max,temp_min
Saint-Priest-Bramefant,FR,0.79,-1.67
city,country,temp_max,temp_min
Fierville-les-Mines,FR,9.1,7.15
city,country,temp_max,temp_min
Fierville-les-Mines,FR,9.01,7.05
city,country,temp_max,temp_min
La Mancellière-sur-Vire,FR,7.28,7.28
city,country,temp_max,temp_min
La Mancellière-sur-Vire,FR,7.32,7.32
city,country,temp_max,temp_min
Cours-de-Monségur,FR,11.36,6.42
city,country,temp_max,temp_min
Cours-de-Monségur,FR,11.4,6.46
city,country,temp_max,temp_min
Saint-André-de-Double,FR,10.65,1.12
city,country,temp_max,temp_min
Saint-André-de-Double,FR,10.65,1.12
city,country,temp_max,temp_min
Teurthéville-Bocage,FR,8.97,7.28
city,country,temp_max,temp_min
Teurthéville-Bocage,FR,9.01,7.31
city,country,temp_max,temp_min
Treban,FR,0.63,-2.34
city,country,temp_max,temp_min
Treban,FR,0.76,-2.21
city,country,temp_max,temp_min
Châtel-Montagne,FR,-0.45,-3.16
city,country,temp_max,temp_min
Châtel-Montagne,FR,-0.58,-3.29
city,country,temp_max,temp_min
Vailhac,FR,0.83,0.83
city,country,temp_max,temp_min
La Gresle,FR,0.56,-1.71
city,country,temp_max,temp_min
La Gresle,FR,0.25,-2.02
city,country,temp_max,temp_min
Carves,FR,10.4,5.29
city,country,temp_max,temp_min
Carves,FR,10.4,5.29
city,country,temp_max,temp_min
Lusignac,FR,10.53,1
city,country,temp_max,temp_min
Lusignac,FR,10.62,1.09
city,country,temp_max,temp_min
Quettetot,FR,8.51,6.56
city,country,temp_max,temp_min
Quettetot,FR,8.49,6.54
city,country,temp_max,temp_min
Allons,FR,10.93,7.46
city,country,temp_max,temp_min
Allons,FR,10.92,7.45
city,country,temp_max,temp_min
Affoux,FR,-2.59,-3.98
city,country,temp_max,temp_min
Affoux,FR,-2.59,-3.98
city,country,temp_max,temp_min
Sainte-Marie-du-Bois,FR,5.88,5.88
city,country,temp_max,temp_min
Sainte-Marie-du-Bois,FR,5.83,5.83
city,country,temp_max,temp_min
La Charnée,FR,0.83,0.43
city,country,temp_max,temp_min
Saint-Martin-de-Landelles,FR,6.35,5.6
city,country,temp_max,temp_min
Saint-Martin-de-Landelles,FR,6.26,5.51
city,country,temp_max,temp_min
Halsou,FR,14.15,9.13
city,country,temp_max,temp_min
Halsou,FR,14.38,9.36
city,country,temp_max,temp_min
Canconles,FR,-1.44,-5.22
city,country,temp_max,temp_min
Saint-Michel,FR,5.33,3.7
city,country,temp_max,temp_min
Saint-Michel,FR,5.36,3.73
city,country,temp_max,temp_min
Roucamps,FR,5.77,5.77
city,country,temp_max,temp_min
Roucamps,FR,5.7,5.7
city,country,temp_max,temp_min
Ouillon,FR,12.34,7.56
city,country,temp_max,temp_min
Ouillon,FR,12.34,7.56
city,country,temp_max,temp_min
Coulvain,FR,6.36,6.36
city,country,temp_max,temp_min
Coulvain,FR,6.32,6.32
city,country,temp_max,temp_min
Émiéville,FR,7.42,6.55
city,country,temp_max,temp_min
Émiéville,FR,7.41,6.53
city,country,temp_max,temp_min
Val de Drôme,FR,6.23,6.23
city,country,temp_max,temp_min
Sept-Vents,FR,6.25,6.25
city,country,temp_max,temp_min
Missy,FR,6.84,5.96
city,country,temp_max,temp_min
Missy,FR,6.86,5.98
city,country,temp_max,temp_min
Épaney,FR,6.8,5.92
city,country,temp_max,temp_min
Épaney,FR,6.8,5.92
city,country,temp_max,temp_min
Sainte-Marie-Outre-l'Eau,FR,6.88,6.88
city,country,temp_max,temp_min
Sainte-Marie-Outre-l'Eau,FR,7.13,7.13
city,country,temp_max,temp_min
Vaudrimesnil,FR,7.69,7.34
city,country,temp_max,temp_min
Vaudrimesnil,FR,7.69,7.34
city,country,temp_max,temp_min
Couterne,FR,5.82,5.82
city,country,temp_max,temp_min
Couterne,FR,5.82,5.82
city,country,temp_max,temp_min
Lannes,FR,11.08,7.61
city,country,temp_max,temp_min
Lannes,FR,11.1,7.64
city,country,temp_max,temp_min
Canenx-et-Réaut,FR,12.15,7.85
city,country,temp_max,temp_min
Canenx-et-Réaut,FR,12.06,7.77
city,country,temp_max,temp_min
Jozerand,FR,0.09,-2.88
city,country,temp_max,temp_min
Jozerand,FR,0.09,-2.88
city,country,temp_max,temp_min
Saint-Sauvier,FR,0.07,-1.27
city,country,temp_max,temp_min
Saint-Sauvier,FR,0.09,-1.25
city,country,temp_max,temp_min
Les Vignes,FR,-0.62,-4.09
city,country,temp_max,temp_min
Haux,FR,11.14,7.38
city,country,temp_max,temp_min
Haux,FR,12.33,7.25
city,country,temp_max,temp_min
Fouleix,FR,10.53,5.42
city,country,temp_max,temp_min
Fouleix,FR,10.61,5.5
city,country,temp_max,temp_min
Lapte,FR,-1.97,-3.49
city,country,temp_max,temp_min
Lapte,FR,-2.02,-3.54
city,country,temp_max,temp_min
Champagnac-de-Belair,FR,10.45,0.93
city,country,temp_max,temp_min
Champagnac-de-Belair,FR,10.45,0.93
city,country,temp_max,temp_min
Cléville,FR,7.32,6.45
city,country,temp_max,temp_min
Cléville,FR,7.41,6.53
city,country,temp_max,temp_min
Coindet,FR,-1.73,-1.73
city,country,temp_max,temp_min
Nicorps,FR,7.39,6.91
city,country,temp_max,temp_min
Nicorps,FR,7.21,6.73
city,country,temp_max,temp_min
Saint-Aubin-d'Arquenay,FR,7.25,6.37
city,country,temp_max,temp_min
Saint-Aubin-d'Arquenay,FR,7.23,6.35
city,country,temp_max,temp_min
Saint-Gérand-le-Puy,FR,0.94,-1.76
city,country,temp_max,temp_min
Saint-Gérand-le-Puy,FR,0.67,-2.03
city,country,temp_max,temp_min
Quinssaines,FR,0.7,-0.64
city,country,temp_max,temp_min
Quinssaines,FR,0.7,-0.64
city,country,temp_max,temp_min
Cendrieux,FR,10.32,5.21
city,country,temp_max,temp_min
Cendrieux,FR,10.3,5.19
city,country,temp_max,temp_min
Saint-Vincent-de-Paul,FR,14.06,9.36
city,country,temp_max,temp_min
Saint-Vincent-de-Paul,FR,14.07,9.36
city,country,temp_max,temp_min
Les Moutiers-Hubert,FR,6.59,5.03
city,country,temp_max,temp_min
Les Moutiers-Hubert,FR,6.68,5.12
city,country,temp_max,temp_min
Ordiarp,FR,12.26,8.7
city,country,temp_max,temp_min
Ordiarp,FR,12.98,9.42
city,country,temp_max,temp_min
Uzeste,FR,11.19,4.58
city,country,temp_max,temp_min
Uzeste,FR,11.31,4.71
city,country,temp_max,temp_min
Bussière-Badil,FR,7.24,0.44
city,country,temp_max,temp_min
Bussière-Badil,FR,7.3,0.49
city,country,temp_max,temp_min
Ancemont,FR,5.83,1.82
city,country,temp_max,temp_min
Ancemont,FR,5.75,1.75
city,country,temp_max,temp_min
Ouides,FR,-0.39,-0.39
city,country,temp_max,temp_min
Ouides,FR,-0.49,-0.49
city,country,temp_max,temp_min
Tocane-Saint-Apre,FR,10.64,1.12
city,country,temp_max,temp_min
